LS01A1,LS01D,LS02A1,LS02C1,LS02D,LS03A2,LS03D,LS04A,LS04C,LS04D,LS05A1,LS05C,LS05D,LS06C,LS06D,LS07A,LS07D,LS08A,LS08C,LS08D,LS09A,LS09C,LS09D,LS10A,LS10C,LS10D,LS11A1,LS11C,LS11D,LS12A1,LS12C,LS13A1,LS13D,LS14C,LS15A1,LS15C,LS15D,LS16B,LS16C,LS16D,LS17A,LS17C,LS17D,LS18A1,LS18C,LS18D,LS19A1,LS19C,LS19D,LS20A1,LS20D,LS21D,LS22A1,LS22C,LS22D,LS23A,LS23C,LS24B,LS24C,LS24D,LS25A1,LS25C,LS25D,LS26B,LS26C,LS26D,LS27A,LS27C,LS27D
13.84330445,5.894549992,0,26.17504267,0,2.19257067,12.14331956,0,0,4.307514864,0,0,22.18511202,1.35799344,82.52719383,0,0,6.188373921,6.938926181,5.197585561,0,0,1.253798494,24.53957838,0,0,0,2.716066802,1.328397033,0,6.339319332,4.477773812,0,7.790549788,0,0,0,48.90871387,0,0,0,0,0,0,0,0,12.21764869,0,0,0,0,0,0,0,0,0,0,4.08935333,0,2.432710401,0,0,0,0,1.380688408,0,0,1.353140598,11.11802124
0,0,0,0,0,0,0,0,0,0,0,0,158.2678559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.223884866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666.947463,4161.074963,2974.898646,33.69321499,745.7998797,1048.446583,2063.127835,2030.996344,2913.822372,2170.948074,16.73146219,1533.503565,1651.231259,1379.436347,4326.681925,1163.325938,1123.290543,1728.61742,1057.691539,2314.755775,944.8951363,1087.322966,2490.833151,533.5244417,2451.317619,2443.748278,2067.46321,2205.188434,917.6584079,178.2284382,3931.906788,1749.771886,2038.616811,1119.992384,10.41514771,13.08160642,1227.353701,2744.940825,697.8211599,0,37.45008435,272.4872693,733.6344677,1207.744229,2239.146455,1605.312273,979.9866799,0,515.7519369,2030.889888,2903.889817,388.8731955,0,756.1960687,3.722639007,616.0796091,1537.888065,1241.690114,1261.642657,1660.51108,1565.437998,1046.619483,992.1375266,1415.112935,1837.533235,2083.755637,1445.09657,1445.598363,2038.51621
68.20894669,96.70287469,0,0,16.43276691,34.42865928,82.05769136,4.877925206,2.495576695,0,0,4.775557192,225.3847935,110.1455162,73.32786129,0,0,0,0,66.50071748,0,29.48819831,35.89547759,0,2.41680121,0,0,13.94528063,0,0,4.828317228,25.00021979,24.03479665,19.33553871,0,0,0,40.91926261,0,0,0,0,49.20344418,0,0,0,20.28920393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.60291093,64.12888011
8.955232365,8.953963349,4.484789314,0,0,2.243071531,137.3281861,0,0,0,0,0,172.8220429,18.90669752,27.87079265,0,0,29.94428204,101.3470639,49.93910095,6.691277336,17.77875861,22.32003513,0,13.33656123,0,0,8.845627861,0,10.93814953,0,2.24212229,13.30646238,0,0,0,8.904596729,41.74048024,0,0,0,0,0,0,0,0,6.579810742,0,0,78.84471748,90.11211565,0,0,0,0,0,2.243844449,6.713247225,4.482848105,8.939971672,0,0,0,6.718728776,0,0,0,0,31.10500098
5.98354951,5.984355552,0,0,0,0,0,0,0,0,0,0,241.155239,0,18.63913901,0,0,20.07308111,71.14010929,0,4.478272862,11.93037869,14.92916534,0,8.925941481,0,0,0,0,0,0,0,0,0,0,0,5.949013593,0,0,0,0,0,0,0,0,0,10.67396167,0,0,0,0,0,0,0,0,0,0,0,0,5.972705097,0,0,0,0,0,0,0,0,20.85500281
10.12754146,45.07787662,294.4472444,0,3.086151238,13.45601149,150.7311975,0,0,0,3.104046621,0,939.9601935,65.1972859,1141.366241,191.8384897,0,69.92126239,97.11448669,76.85024145,7.785601174,20.3010531,6.359842931,43.31317086,18.32397702,0,0,14.17243931,56.94910769,1.984128625,0,9.828074633,13.35802777,8.604917404,0,0,43.77685089,29.73484429,0,0,752.2142866,0,33.51177128,0,0,0,257.6589141,11.4820669,28.75596181,186.7752011,1929.771051,304.6277311,0,0,0,28.46231351,4.335620698,18.85760711,2.155542189,391.6893138,13.65507344,268.8965438,101.1561735,15.30663542,7.118804845,0,0,0,940.4425113
286.2737492,549.6889575,1025.928845,20.76594649,108.4742493,565.9163677,1245.982271,347.930199,146.5938473,799.2764232,11.33542505,138.0072142,360.193003,496.7864541,1779.179347,0,3.130653371,956.2678767,0,254.6958595,202.0148669,0,48.57563134,310.1259019,0,15.94427884,0,58.77469637,419.7748435,63.65239602,35.00503156,92.68478821,31.78476078,139.1369409,0,0,96.3565092,923.653202,0,2.697495,22.04083035,0,607.7487021,0,42.10603484,155.6802037,120.6533058,0,55.63008202,492.9309543,727.4184171,266.9109829,0,92.04547338,0,230.2324994,187.6922197,182.64728,213.4200543,498.9135947,154.3546219,209.3526497,223.3035483,0,237.8394503,252.071354,471.554514,281.8559075,810.8057973
0,0,0,0,0,0,0,0,0,0,0,0,30.44430592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.290868679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,29.81999606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222056797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,31.72052144,0,0,0,0,0,1.423053329,0,0,0,0,0,0,0,0,0,4.266599817,0,0,0,0,0,0,1.264361387,0,0,0,0,372.2490372,0,0.774846451,0,0,0,113.5901114,6.639008966,4.181670925,0,0,0,0,0,0,0,0,0,0,0,0,55.70708183,0,0,0,0,0,0,0
0,0,0,5.439923956,0,0,0,0,0,0,0,0,1.980624769,0,5.708404717,0,0,0,3.637289637,0,0,0,0,7.095357534,0,0,0,0,8.953983566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.058368696,0,0,0,7.73813342,0,0,0,3.721016662,0,0,0,0,0,19.97533611,0,0,0,0,0,0,15.4508423
0,0,0,0,0,0,0,0,0,0,0,0,68.37153893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,320.1374653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.81470702,0,0,0,0,0,0,0,0,0,0,0,11.66219064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979.7001331,826.3639029,595.8324793,34.77242919,111.3888487,293.8236893,1013.33126,580.0546455,590.268285,716.5037265,14.20259604,143.634229,867.8072771,495.6034083,1625.71685,255.7645278,3.80412782,604.6241972,227.5890113,468.7516503,2332.343061,336.6146303,506.7070917,3713.326965,907.3379736,2093.738346,418.8698954,724.4680696,312.6997556,33.56839502,788.7102953,473.0565183,466.1115483,439.6042605,120.6219495,371.5986122,991.3565799,1119.181051,0,4.12831555,7.219982256,8.425597994,709.2585624,54.41329846,89.57210346,203.1171628,241.9219274,0,365.1550463,606.0692405,917.3017012,251.3043536,20.05100018,249.3706688,14.71411065,408.9025817,251.7478808,104.3585995,268.5939371,458.2039839,1219.357032,193.8393756,932.9870261,206.3022242,358.7911431,91.05745776,754.8059551,299.7449881,853.4268581
42.69329131,6.536154618,1.671617882,0,0,1.803711824,115.9987785,0,0,0,0,0,2.961511526,4.725374356,64.10226412,0,0,18.96044368,39.41249115,21.01336663,2.970645129,9.089296773,5.479452525,38.86908655,7.198820239,0,0,3.696960613,0,0,0,17.36198385,10.80440681,0,0,0,0,16.76710207,0,0,0,0,2.01353297,0,0,0,0,0,0,18.38861701,21.54036783,0,0,0,0,0,0,0,0,12.67948952,0,0,0,15.80272035,0,0,0,0,10.15751694
0,0,0,0,0,0,0,0,0,0,0,0,3.830074174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.0382895,1463.509374,1600.230171,10.4317847,283.4219009,377.3368135,521.2429378,471.6140508,1341.876678,439.0670894,14.50207693,918.9370039,1171.723468,767.7440911,1782.348116,505.2912696,544.0707809,887.4891494,238.9573053,993.7439792,232.5754809,30.86102092,881.3949719,77.95504976,1471.145227,1006.911718,464.019839,542.4478458,413.1871292,92.2535158,1371.354247,466.5519057,879.3096763,595.3909468,0,21.90342295,336.9569732,1009.094627,33.68293801,2.346056515,97.03752772,158.7510279,44.81458459,9.174510711,391.8231433,550.3673524,744.6773314,0,306.4207363,947.8346229,434.8427281,42.86711106,0,435.11507,0,405.4432765,1048.828012,594.62089,539.7544939,777.2029794,1145.033719,871.2579575,434.9482246,898.3012148,988.414959,142.6234972,356.5035471,713.6305639,499.4106957
0,0,0,0,0,0,0,0,0,0,0,0,227.4071579,0,0,0,0,0,3.55878575,0,0,3.534493849,0,0,0,0,0,0,29.00806532,0,0,0,0,0,0,0,0,0,0,0,40.52675673,0,0,0,0,0,4.943370969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.437656,0,0,0,0,0,3.562367357,0
57.52808953,542.1020062,962.8946581,30.2217416,64.83925696,161.4175979,358.4934145,195.7039577,31.34467746,836.2343192,20.35605793,0,389.6738235,43.80210088,1960.686141,143.9223909,53.43339149,449.0514515,77.25582391,124.815499,70.83864011,79.3783249,26.29406649,100.8535224,19.96417573,57.03410649,26.61563844,10.95597344,514.3211737,47.9147399,103.491509,97.12455488,56.9745626,88.69248938,0,16.7505839,87.78978143,627.5662998,0,8.413048321,688.4518586,0,1439.379437,2.480668016,70.59974317,68.61803032,516.1736211,13.23235543,134.5846947,625.2410444,3355.138204,230.241764,0,17.07219814,0,217.1970229,112.5053771,16.7885111,101.5564762,823.0929212,100.4514649,269.3358319,271.0358149,9.133477806,52.78239422,32.39285114,162.4655425,26.23985257,1421.403581
0,0,0,0,0,0,0,0,0,0,0,0,188.8597935,0,8.681526778,0,0,0,5.105638687,0,0,2.44303721,0,0,0,0,0,0,10.20644702,0,0,0,0,0,0,0,0,0,0,0,0,1.733658731,0,0,0,0,108.2311599,0,20.91817158,0,0,0,0,0,0,0,0,16.81446037,0,0,0,181.4034346,0,0,4.379346855,0,0,5.1238527,8.412925734
0,24.8900535,24.61101532,0,0,18.20771489,86.46472984,0,0,0,0,0,164.7671959,0,51.7345152,0,0,24.94485977,0,109.4380675,13.09222482,0,26.87844901,0,0,0,0,0,76.08605555,0,0,14.68867436,23.62213308,0,0,0,0,0,0,0,0,0,116.8517169,0,0,0,0,0,0,174.9810937,95.55623317,0,0,0,0,14.46899304,18.03485791,12.55786572,14.80206098,37.85492177,19.44693496,0,0,12.91176553,0,0,32.58171744,0,70.22974637
2774.001772,3869.013754,1801.274089,18.90998265,648.6052142,408.0720079,1591.912167,1604.09387,1453.601856,461.9182536,26.53479749,1479.00264,803.7061398,1522.536138,2004.022913,140.2388537,13.22907828,1052.299005,880.571565,2014.072548,973.7041224,1394.060767,2324.32946,1033.902485,2219.091564,302.9893467,2091.941039,2920.664022,812.037016,199.9402333,3236.829469,1261.172535,1861.207234,96.71011531,0,0,411.2334634,2086.784992,0,0,47.84672504,21.93504919,117.2358018,0,54.30939355,91.29170537,182.3612876,4.177594755,103.496677,477.2574031,2183.732732,349.1360079,0,221.8121631,0,228.1588667,781.9760147,114.0671795,471.2293518,754.5181337,560.4743461,292.4497334,307.8182161,727.2243895,1601.806539,0,961.0679598,220.7042935,1507.575276
0,0,0,0,0,0,0,0,0,0,0,0,45.4076111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.883757914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,69.88758008,0,0,0,0,0,1.61134422,0,0,0,0,0,0,0,0,0,6.302490203,0,0,0,0,0,0,2.417402133,0,0,0,0,450.5790398,0,0,0,0,0,123.6940996,5.825571707,10.22218142,0,0,0,0,0,0,0,0,0,0,0,0,82.7468925,0,0,0,0,0,0.832064646,0
0,0,0,0,0,0,0,0,0,0,0,0,46.91926389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.013623502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13.90419389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5964618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.088694313,0,0,0,5.160472142,0,0,0,0,0,0,0,0,0,0,0,24.28982903,0
6.399189292,0,0,0,0,3.434595567,16.4021752,4.656513773,0,6.098348603,0,0,7.566844365,2.882382606,40.84796496,0,0,0,3.132092465,0,0,0,2.668740427,0,0,0,0,0,2.679994773,0,3.095122456,0,0,0,0,0,0,34.27357877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.2969322,795.4288504,1459.717362,46.68808212,150.2223561,179.7980869,506.8630393,296.3266723,952.1048642,1303.810419,13.35997104,274.9325076,613.3557739,504.4783266,2424.591769,40.71676473,0,747.5116673,189.4919565,532.9738027,173.1422949,114.8741333,467.0557082,632.6438621,707.6110331,1151.973542,203.3611296,423.6283164,253.4467595,36.00132669,722.1306538,241.7074004,349.3264032,247.9397451,0,0,383.4133896,708.7119092,21.04268964,0,26.72146303,38.71634716,13.18942538,4.11269975,148.2559539,29.53098106,299.1405453,0,99.33920933,856.7405935,2619.23068,302.7555544,0,278.5445918,5.932201234,367.4816415,837.1223436,250.1977545,275.8888535,838.8339256,793.7827703,370.3529815,563.8661397,533.6133252,763.1356463,719.6532635,431.6254679,864.5436164,1727.29072
0,0,0,0,0,0,0,0,0,0,0,0,32.67336794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975888244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590.537548,2033.391205,1299.707922,24.2067658,385.7679357,985.9981894,1103.821702,1003.764084,680.6917512,1408.773146,0.578560177,1138.222191,424.6647796,1014.792466,2381.774243,972.5892912,1051.595138,1043.465768,351.1187158,1113.005578,161.9374026,95.47236152,820.2003821,357.8789975,1453.29532,388.1952251,592.4718075,519.8215101,395.2593775,59.32019435,2337.511426,1131.084887,846.5558413,410.0745329,0,1.77606399,253.3133015,1379.660241,12.70644017,0,33.95441329,161.571794,131.1848253,1.86418947,185.7985154,165.8730164,573.0965473,0,368.2628858,1047.659411,1145.043586,69.18336771,0,643.8893466,0,427.2684334,891.1312727,569.6740404,742.5064188,978.5961295,510.4001424,62.01069232,210.6267646,739.2094533,1042.238959,506.3730791,1516.952853,1089.767581,1047.185395
0,0,0,0,0,0,0,0,0,0,0,0,24.95439489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,50.73209215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694.209055,785.6309527,1197.224651,48.40009987,155.2094295,326.8986292,785.99198,375.5877088,227.7599636,1083.650663,23.38785584,24.22999995,335.5350855,363.9167902,2396.046347,129.1206447,37.70659721,844.8838305,687.8789853,638.7736055,860.463466,174.6574449,248.5542257,556.0651174,738.1431205,327.6169173,924.1536294,90.61861877,630.318924,165.9370904,937.4349422,279.023428,574.733385,94.10097107,2.390071059,12.64604382,102.7562239,949.6304989,0,15.6760088,601.8890429,11.50908453,3602.839429,10.53754602,61.67670016,213.598895,498.6814532,12.94217167,171.4697884,592.4732577,4187.622744,499.1530115,8.910758867,57.41028758,3.116215559,180.7266639,101.3966404,454.4296933,308.3275661,824.1565526,358.3717517,204.6402442,274.556715,34.88104951,270.1003447,45.83711918,207.2083041,61.88236561,2061.768215
82.09505201,582.8832359,957.3971673,39.95087394,81.68398093,185.4293617,423.9592615,222.1785828,44.41659693,880.5763721,20.39554914,0,308.4958014,61.27323446,1984.435233,60.72556444,32.82761461,500.2170986,108.7193538,168.6282799,101.0179271,100.324713,37.84530864,135.8437415,29.45070825,86.82237413,39.18224513,15.25246197,498.7516081,60.60982419,147.6114546,120.0417858,81.19736006,81.08608817,0,9.161128316,84.59876017,705.1214837,0,11.29931461,564.5381618,0,1892.731879,3.23659843,57.08014268,85.25091496,434.4515922,13.26206273,138.8112808,559.4656207,3581.184734,279.3442838,0,21.55395237,0,103.5056967,99.7899,24.58671737,127.3617948,775.3575677,127.2810057,180.2303211,246.4136837,11.72648594,70.66307591,33.50902759,163.1913403,31.04116446,1578.534844
0,0,13.54659717,0,0,13.00965704,34.06526254,0,0,0,0,0,87.93063679,0,137.5289111,0,0,0,0,0,0,0,0,0,0,0,0,0,36.39695096,0,0,0,0,4.811210374,0,0,0,0,0,0,0,0,0,0,0,0,77.09737483,0,0,19.48617621,15.41104616,52.68847954,0,0,0,21.77225542,13.48015137,4.620205409,0,31.88788761,0,0,0,0,0,0,0,0,66.80546778
2876.719719,3535.714812,3161.783855,37.66696562,1052.796448,903.0205698,1847.349827,1089.055345,3155.366362,946.0020687,14.58272223,166.7804289,1863.412414,1166.969846,3467.438562,716.744086,104.2646727,2229.962136,1349.666907,2290.723429,1825.245701,1455.77443,3727.494553,2660.717002,2489.907189,1597.450413,2214.021075,1850.628431,1168.806301,393.6125024,4761.137304,1340.106176,2461.605865,633.1929774,35.62952164,81.2789942,1377.40423,1588.590131,0,0,64.11050398,49.6969408,57.17220993,104.8402288,217.419256,1196.339228,752.5353619,0,422.0109051,1232.757759,2382.088404,297.7232028,5.956212279,504.1866255,9.947453588,490.1053416,367.1199194,1136.723461,1604.760546,1380.699324,1970.787446,490.8188347,1097.50185,706.0879818,626.92911,60.40651834,906.114201,231.6661499,1846.648106
186.9104043,394.1340456,210.9724628,0,80.2036225,256.7271786,168.8370258,89.8508904,56.88620845,118.1377673,0,116.3888515,861.152015,179.0060346,316.0276957,8.356991788,3.326572711,257.5451489,201.3181234,102.9531823,402.2668399,22.36541207,138.7221532,214.3776088,425.1881719,246.9937887,595.4835081,339.1162405,317.1206987,55.27905106,212.2570612,208.4132801,279.9177276,347.1008874,0,0,601.9961327,40.19532218,6.184427554,0,256.1859375,2.694848528,1.085277988,108.2320179,211.9195683,238.8383209,210.1540822,0,54.06482778,129.8168312,124.7581326,104.6710583,0,0,1.22327224,248.7092169,126.0318618,248.3500721,60.32033128,150.9800282,910.2885792,461.5747187,210.5272201,39.25345901,365.5320674,30.15909489,113.9785947,274.2760765,122.2147828
1815.38749,1617.549865,1798.127912,29.64450789,365.3536059,963.8316795,653.1859896,1295.821916,350.0416961,493.1574847,22.97121596,531.6229916,2245.479164,415.5275155,2816.552738,11.05439658,1496.900388,1809.761455,583.0271001,782.7537863,792.7842162,78.61250636,466.8915844,708.3808048,1136.613398,1926.537399,2873.244559,2020.557819,1637.369942,449.3197412,700.4434133,871.2226813,1354.037184,1218.543301,2.753975572,2.101957933,1752.284509,599.3071098,206.4434312,4.096751441,390.2671915,666.1680394,862.4823548,11.07386911,533.6081406,703.964677,1127.130048,0,625.4190012,1471.546919,785.9215595,294.7516409,0,1212.108091,10.74641061,669.9980102,275.5819428,740.9700784,95.57049029,707.4680348,2741.181291,1247.959043,1224.598501,1298.951386,860.992815,604.5552189,962.9860637,367.4689104,311.8345
5.163473638,128.9620699,110.2090575,31.6321257,27.39322222,44.02990385,73.57106729,34.82257622,0,0,0,2.580559979,21.21837246,4.521101685,143.5826037,0,0,240.9199529,50.76934478,43.5085222,13.65421194,15.44932513,17.82869985,45.37131375,11.66132344,7.206550911,0,3.8580791,34.45346622,11.56937507,0,22.85141343,17.46625154,4.388841901,0,0,16.31435395,17.49620377,0,0,0,0,9.045290967,0,0,18.96406894,0,0,0,220.7193194,235.580563,212.8153538,0,0,0,18.25743852,32.10943788,2.453770711,1.266999655,82.19908214,11.71895543,0,30.8901363,14.79301404,0,0,0,0,12.9304644
138.6389041,808.8085955,907.7681094,11.71685705,129.9903509,265.2079364,251.5234667,195.0093878,0,0,18.80423611,41.02740651,885.3986618,231.4964686,1658.986643,0,0,694.9126597,13.62681405,282.2843614,163.7047634,0,38.952877,621.7291964,557.5090317,60.11728283,0,69.58803883,149.8541777,42.56838031,345.5367193,143.0468053,14.00047578,256.7555438,0,0,263.217785,94.59996308,0,0,0,0,8.887176121,43.52251468,46.36849882,120.991851,0,2.899932354,43.65561666,446.9988347,1526.98254,86.01837142,0,0,0,198.9900661,41.97057514,373.6979011,110.8709423,829.3375814,339.7520065,0,296.6844782,12.77681176,13.4571553,0,0,0,1178.76787
3830.432513,2994.530614,2923.90953,0,1086.296517,1767.877807,1587.025272,2066.663123,2552.821881,921.465465,10.52964173,1780.437527,3304.14741,1481.312675,3418.631954,441.0572233,1265.555001,2652.066238,1725.166754,1836.406863,1489.6045,1416.224922,3362.650609,1503.619594,2550.613449,2246.237798,4442.698342,3129.448696,2471.658153,844.8284919,5147.101432,1623.632751,2754.002301,1421.519733,13.55803899,8.113778787,2037.162809,2083.521129,69.34952764,0,364.7656297,655.213261,33.34856301,280.3807272,627.267794,1084.328963,850.1935327,7.212805798,643.4050122,1625.489528,868.7655418,269.5544062,0,1444.449753,14.12966196,837.5153446,1025.125149,1573.485368,1334.487948,924.1601481,3792.939719,1443.991254,1231.292355,1931.93998,1801.765861,415.7205963,1776.264208,1002.377282,975.9932539
2457.253369,2020.011185,1931.715881,0,840.5498291,1019.17546,674.0675255,1451.847318,2085.998079,781.6955407,12.75421156,619.3009397,1346.945926,687.2738111,1250.666189,151.2145426,975.2265634,1512.099775,1145.181508,1301.225389,1195.663467,1202.826847,3062.262746,334.7429745,891.5702392,707.1729952,3233.778388,2041.110611,1128.555684,433.0232442,3794.847691,814.5868034,2007.761,82.28452441,0,0,744.160565,1442.20904,0,0,264.0161698,569.3511674,24.25202629,19.56714154,65.55025777,716.7477717,619.8615258,3.730132908,453.6312359,972.0440176,287.611826,60.00598609,0,6.73940666,0,335.497247,69.44299101,850.7141701,949.7954671,512.2364197,2118.723239,861.0493101,155.4869901,1095.540124,779.0202251,310.1017902,1716.83937,260.9850034,138.5824175
800.0394074,290.6093687,22.4548779,3.579964065,25.99297352,469.4557081,214.4386259,103.3073755,69.28888475,177.4553446,13.6338421,261.0421967,825.7530193,0,506.5263597,19.12352116,5.609397533,28.02851073,41.925977,193.1291867,26.14134816,14.29191055,56.81067174,2.807519274,16.20321019,28.6109017,105.7573309,299.8863809,303.7256497,72.58914124,822.6076448,63.76677078,108.6613385,41.75624558,0,0,451.6291872,239.6607053,0,0,2.765587301,81.82746852,7.612311001,3.757799614,40.18175845,7.323673523,128.4438379,0,75.26145572,59.04362756,144.4530144,34.38558252,0,0,0,136.9275629,38.38664499,42.45110884,66.60607707,219.4455136,116.2576482,129.6776041,57.39011111,459.235568,113.2120266,0,213.7745726,183.463628,3.456415924
694.562457,2386.325386,1513.102892,40.0984181,359.139764,777.5862406,1192.429195,1732.013817,787.5141935,1306.331779,10.61556776,1251.549411,1280.88943,1054.684735,3316.617875,141.6816269,10.45878656,1220.076698,456.2831455,947.1827847,244.3732783,479.8239446,654.7409139,595.7312216,1916.434721,1559.937058,1527.264971,2741.344177,1148.622245,137.5113594,1720.082279,1127.08884,843.0191472,961.6166833,0,4.815116774,1035.253401,1680.122429,29.27377445,3.216812275,398.2278732,51.80850811,677.7537591,13.06476067,388.9712075,193.8565866,257.5410227,7.165680463,242.6870698,1278.534545,3220.224754,231.8456367,0,753.5656516,6.175494843,651.2384027,809.1742558,481.5694406,296.333236,984.6098995,1471.748264,478.7900715,1200.863118,624.3381557,1269.173314,817.8165649,1034.261439,967.0977967,2185.492071
0,0,0,3.646791879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.96691182,0,0,0,0,1.684983869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.7888902,0,0,0,10.98791225,0,0,0,0,0,0,0,0,0,0,0,0,0
114.4678761,87.95159284,367.0658252,0,0,0,36.09185071,0,0,0,3.357327956,0,81.59372628,24.49585156,958.2313575,0,0,30.44562291,0,10.4214831,0,0,11.11440467,98.81388275,0,3.373008585,0,32.22351588,32.19119912,0,0,31.6105325,0,7.301763444,0,0,27.38431318,30.51996143,0,0,0,0,6.065576933,0,0,0,0,0,3.822685729,255.3707955,1081.529805,51.9109785,0,0,0,50.20146313,0,6.91641863,0,235.1969866,21.10928957,0,36.78915424,0,0,0,0,0,869.5682229
18.33697429,72.06453018,512.9716021,27.29374298,4.095433003,3.567647064,25.61942873,0,0,0,8.891172936,0,28.5327641,18.18200032,2014.671956,0,0,48.61191077,0,19.14073765,0,0,0,145.5186765,0,11.24460328,0,10.3623346,2.98233868,0,0,8.959626543,0,0,0,0,66.06073577,0,0,2.347864886,0,0,162.2420893,0,0,0,0,0,0,566.5726994,1644.056163,65.88273808,0,0,0,16.31394145,0,0,0,776.7097445,64.53224437,0,231.0270271,0,0,0,0,0,1315.587896
2116.902704,1361.588399,473.6594206,92.57032746,139.3651834,1393.823704,746.0937037,813.4852774,473.3880546,405.8316394,5.129346662,1001.806465,849.6008065,639.7955952,861.7021852,81.33387216,2.49139597,465.6839031,425.5786576,894.1283688,1229.433402,410.3752479,547.9096356,998.4270584,1281.933119,100.7436723,554.1065037,931.0129939,758.4489073,43.66567928,1983.589975,615.2530962,726.4472071,184.9894186,8.657193795,0,677.9598536,1060.775306,24.94489602,6.483356986,10.88191835,5.515037234,916.0635105,33.34685337,67.5339731,62.45380503,23.22351858,7.168028911,25.02500516,286.8554735,307.9403965,240.6662809,2.581847635,382.134561,0.86727311,207.9482943,503.3536993,360.1302019,194.0182549,260.5379566,131.3366889,231.7215798,206.8318812,266.8359258,803.4035781,131.7504527,221.8636574,410.4999562,332.8675169
2403.776188,1905.856495,2157.14559,13.26348378,521.7841444,626.4525467,1106.9175,848.4701446,2360.362539,1184.663981,19.01744516,1247.920631,1279.768774,1096.467429,3015.174868,720.9385397,84.95516376,1220.888085,307.7147199,1084.0703,273.0015666,39.75631887,1012.269112,258.0250704,1683.116535,1680.688861,239.1877645,301.8538196,515.7168691,96.63221991,2145.215739,1189.931394,869.8051196,1102.838511,20.97023098,65.98077961,1110.204511,1366.570041,9.963691707,3.934365605,382.1729478,40.74363892,825.8597498,178.8523237,237.9084473,1023.456415,757.0123773,7.216513678,500.6955847,1281.502354,2858.428502,333.3437326,0,415.2994453,0,415.6609192,964.7041293,944.0162832,1306.587379,1456.962078,1177.912299,429.6976462,807.279447,814.4548222,1304.515802,161.6025035,736.1259253,895.4845492,1748.725475
